,name,year,selling_price,km_driven,fuel,seller_type,transmission,owner,mileage,engine,max_power,seats,engine_rpm,torque
3188,Hyundai Verna 1.6 SX,2013.0,500000.0,87000.0,1,1,1,2,22.32,1582.0,126.32,5.0,3000.0,320.0
3189,Tata Zest Revotron 1.2 XT,2017.0,550000.0,120000.0,3,1,1,0,17.57,1193.0,88.7,5.0,3000.0,190.0
3190,Maruti Ertiga ZDI,2013.0,509999.0,148000.0,1,1,1,0,20.77,1248.0,88.8,7.0,2200.0,195.0
3191,Hyundai i20 Asta 1.4 CRDi,2013.0,459999.0,60000.0,1,1,1,2,21.27,1396.0,88.76,5.0,2500.0,400.0
3192,Maruti Alto 800 LXI,2015.0,310000.0,18000.0,3,1,1,0,22.74,796.0,47.3,5.0,2500.0,85.0
3193,Tata Zest Quadrajet 1.3 75PS XMS,2018.0,775000.0,80000.0,1,1,1,0,22.95,1248.0,74.0,5.0,2800.0,330.0
3194,Maruti Alto LXI,2004.0,105000.0,96000.0,3,1,1,4,19.7,796.0,46.3,5.0,4000.0,102.0
3195,Honda Amaze S i-Dtech,2015.0,430000.0,97000.0,1,1,1,2,25.8,1498.0,98.6,5.0,4300.0,172.0
3196,Hyundai i20 Sportz 1.4 CRDi,2013.0,360000.0,210000.0,1,1,1,4,21.9,1396.0,88.76,5.0,3500.0,90.0
3197,Volkswagen Vento Diesel Breeze,2012.0,400000.0,60000.0,1,1,1,4,20.5,1598.0,105.0,5.0,2800.0,205.0
3198,Maruti Swift Dzire ZDI,2014.0,600000.0,90000.0,1,1,1,0,23.4,1248.0,74.0,5.0,2500.0,96.0
3199,Honda WR-V i-VTEC VX,2019.0,580000.0,35000.0,3,1,1,0,17.5,1199.0,88.7,5.0,2000.0,209.0
3200,Mahindra Verito 1.5 D2 BSIV,2012.0,140000.0,120000.0,1,1,1,2,21.03,1461.0,65.0,5.0,4850.0,151.0
3201,Tata Indigo TDI,2008.0,210000.0,100000.0,1,1,1,0,19.61,1405.0,70.0,5.0,4000.0,115.0
3202,Hyundai Grand i10 Asta Option,2017.0,550000.0,20000.0,3,1,1,0,18.9,1197.0,82.0,5.0,2750.0,219.7
3203,Chevrolet Sail Hatchback Petrol LS ABS,2013.0,120000.0,110000.0,3,1,1,2,18.2,1199.0,84.8,5.0,4200.0,113.0
3204,Toyota Innova 2.5 GX (Diesel) 7 Seater,2013.0,400000.0,35000.0,1,1,1,0,12.99,2494.0,100.6,7.0,4200.0,113.0
3205,Honda WR-V i-DTEC VX,2018.0,1035000.0,15000.0,1,1,1,0,25.5,1498.0,98.6,5.0,3000.0,140.0
3206,Maruti Ciaz VDi Plus,2015.0,625000.0,90000.0,1,1,1,0,26.21,1248.0,88.5,5.0,3500.0,90.0
3207,Hyundai i10 Magna,2008.0,200000.0,40000.0,3,1,1,0,20.36,1197.0,78.9,5.0,4000.0,74.5
3208,Tata Manza Club Class Quadrajet90 EX,2013.0,316000.0,140000.0,1,1,1,0,21.02,1248.0,88.76,5.0,2000.0,247.0
3209,Maruti Vitara Brezza ZDi,2017.0,813000.0,110000.0,1,1,1,0,24.3,1248.0,88.5,5.0,4200.0,113.0
3210,Toyota Innova Crysta 2.8 GX AT BSIV,2016.0,1575000.0,55000.0,1,1,0,0,11.36,2755.0,171.5,7.0,2750.0,219.7
3211,Toyota Innova 2.5 VX (Diesel) 8 Seater,2013.0,900000.0,73000.0,1,1,1,0,12.99,2494.0,100.0,8.0,1750.0,200.0
3212,Maruti Ertiga VDI,2015.0,650000.0,100000.0,1,1,1,0,20.77,1248.0,88.76,7.0,4000.0,115.0
3213,Ford Figo Aspire 1.5 TDCi Trend,2015.0,459999.0,32000.0,1,1,1,2,25.83,1498.0,99.0,5.0,2000.0,190.0
3214,Nissan Sunny Diesel XV,2012.0,290000.0,112072.0,1,1,1,0,21.64,1461.0,84.8,5.0,3000.0,190.0
3215,Ford Figo Diesel EXI,2014.0,400000.0,30000.0,1,1,1,0,20.0,1399.0,68.05,5.0,2200.0,195.0
3216,Maruti Swift VDI BSIV,2016.0,565000.0,70000.0,1,1,1,2,25.2,1248.0,74.0,5.0,2500.0,400.0
3217,Chevrolet Spark 1.0 LS,2009.0,150000.0,80000.0,3,1,1,2,18.0,995.0,62.0,5.0,2000.0,190.0
3218,BMW 3 Series 320d Sedan,2007.0,480000.0,110000.0,1,1,0,1,16.07,1995.0,181.0,5.0,3400.0,200.05565999999996
3219,Maruti Zen Estilo 1.1 LX BSIII,2007.0,70000.0,80000.0,3,1,1,2,18.2,1061.0,64.0,5.0,3500.0,114.0
3220,Mercedes-Benz E-Class E 250 Elegance,2011.0,1190000.0,80000.0,3,1,0,2,10.93,2497.0,204.0,5.0,1900.0,200.0
3221,Ford EcoSport 1.5 Diesel Titanium Plus BSIV,2018.0,900000.0,19000.0,1,1,1,0,23.0,1498.0,98.96,5.0,4200.0,113.0
3222,Hyundai i20 Sportz Option 1.4 CRDi,2015.0,600000.0,40000.0,1,1,1,0,22.54,1396.0,88.73,5.0,2000.0,190.0
3223,Mahindra Scorpio S10 7 Seater,2015.0,1100000.0,52269.0,1,1,1,0,15.4,2179.0,120.0,7.0,3400.0,200.05565999999996
3224,Maruti Omni LPG CARGO BSIII W IMMOBILISER,2010.0,120000.0,170000.0,2,1,1,2,10.9,796.0,32.8,5.0,3400.0,200.05565999999996
3225,Honda Amaze i-VTEC Privilege Edition,2017.0,570000.0,15780.0,3,1,1,0,17.8,1198.0,86.7,5.0,2500.0,215.0
3226,Hyundai Verna 1.6 SX,2014.0,575000.0,106000.0,1,1,1,0,22.32,1582.0,126.32,5.0,2500.0,215.0
3227,Volkswagen Vento Diesel Highline,2012.0,280000.0,80000.0,1,1,1,4,20.54,1598.0,103.6,5.0,3400.0,200.05565999999996
3228,Hyundai i20 Active 1.4 SX Dual Tone,2015.0,580000.0,74000.0,1,1,1,2,21.19,1396.0,88.73,5.0,3600.0,115.0
3229,Maruti Ertiga VDI,2018.0,875000.0,35000.0,1,1,1,2,25.47,1248.0,88.5,7.0,2400.0,170.0
3230,Hyundai Verna 1.6 SX CRDi (O),2013.0,500000.0,70000.0,1,1,1,4,22.32,1582.0,126.32,5.0,2000.0,160.0
3231,Maruti Ciaz ZDi,2015.0,700000.0,60000.0,1,1,1,0,26.21,1248.0,88.5,5.0,2750.0,259.8
3232,Ford Figo 1.2P Titanium MT,2016.0,388000.0,50000.0,3,1,1,2,18.16,1196.0,86.8,5.0,2750.0,259.8
3233,Hyundai i10 Sportz,2011.0,225000.0,80000.0,3,1,1,2,20.36,1197.0,78.9,5.0,2500.0,59.0
3234,Tata Indigo CS eGLX BS IV,2011.0,90000.0,90000.0,3,1,1,2,15.64,1193.0,64.08,5.0,2750.0,219.7
3235,Renault Duster 110PS Diesel RxZ,2014.0,600000.0,114000.0,1,1,1,0,19.01,1461.0,108.45,5.0,1750.0,200.0
3236,Hyundai i20 1.4 CRDi Asta,2011.0,350000.0,100000.0,1,1,1,2,23.0,1396.0,90.0,5.0,4000.0,104.0
3237,Hyundai i10 Sportz,2011.0,235000.0,80000.0,3,1,1,2,20.36,1197.0,78.9,5.0,2000.0,190.0
3238,Maruti Alto LXi,2010.0,190000.0,35000.0,3,1,1,0,19.7,796.0,46.3,5.0,4000.0,114.73
3239,Tata Manza Aura (ABS) Quadrajet BS IV,2011.0,325000.0,79000.0,1,1,1,0,21.12,1248.0,88.8,5.0,1750.0,200.0
3240,Hyundai i20 Asta 1.2,2007.0,550000.0,500000.0,3,1,1,2,18.6,1197.0,81.83,5.0,2750.0,259.8
3241,Volkswagen Vento Diesel Highline,2011.0,300000.0,120000.0,1,1,1,4,20.54,1598.0,103.6,5.0,2500.0,420.7
3242,Tata Tigor 1.2 Revotron XT,2017.0,550000.0,10000.0,3,1,1,0,20.3,1199.0,84.0,5.0,2800.0,360.0
3243,Mahindra XUV500 W8 AWD,2013.0,720000.0,150000.0,1,1,1,2,15.1,2179.0,140.0,7.0,3000.0,215.0
3244,Nissan Micra XE,2011.0,110000.0,110000.0,3,1,1,0,18.06,1198.0,75.0,5.0,2500.0,350.0
3245,Maruti Alto 800 VXI,2018.0,310000.0,10000.0,3,1,1,0,24.7,796.0,47.3,5.0,3500.0,90.0
3246,Maruti Wagon R LXI LPG BSIV,2010.0,150000.0,70000.0,2,1,1,2,26.2,998.0,58.2,5.0,2750.0,259.8
3247,Tata Indica Vista TDI LX,2012.0,260000.0,46000.0,1,1,1,0,19.4,1405.0,70.0,5.0,4386.0,72.0
3248,Maruti Swift VDI,2013.0,450000.0,108800.0,1,1,1,4,22.9,1248.0,74.0,5.0,2800.0,360.0
3249,Hyundai i10 Sportz Option,2009.0,199000.0,70000.0,3,1,1,2,20.36,1197.0,78.9,5.0,3500.0,90.0
3250,Mahindra Scorpio S3 9 Seater BSIV,2018.0,1000000.0,35000.0,1,1,1,0,15.4,2523.0,75.0,7.0,2000.0,190.0
3251,Ford Figo Diesel EXI,2011.0,240000.0,72000.0,1,1,1,0,20.0,1399.0,68.0,5.0,2800.0,330.0
3252,Renault KWID RXL,2018.0,350000.0,40000.0,3,1,1,0,25.17,799.0,53.3,5.0,3500.0,69.0
3253,Mahindra Bolero 2011-2019 ZLX BSIII,2014.0,530000.0,120000.0,1,1,1,4,15.96,2523.0,62.1,7.0,4000.0,170.0
3254,Chevrolet Spark 1.0 LS,2011.0,150000.0,35000.0,3,1,1,0,18.0,995.0,62.0,5.0,1750.0,200.0
3255,Hyundai Elite i20 Magna Plus BSIV,2019.0,625000.0,12500.0,3,1,1,0,18.6,1197.0,81.86,5.0,3100.0,128.0
3256,Hyundai Grand i10 Magna,2014.0,378000.0,80000.0,3,1,1,0,18.9,1197.0,82.0,5.0,2500.0,135.4
3257,Renault KWID RXT,2015.0,210000.0,210000.0,3,1,1,2,25.17,799.0,53.3,5.0,3000.0,101.0
3258,Maruti Swift Dzire VDI,2018.0,700000.0,100000.0,1,1,1,2,28.4,1248.0,74.02,5.0,2000.0,190.0
3259,Hyundai Santro Xing GL Plus,2011.0,156000.0,110000.0,3,1,1,2,17.92,1086.0,62.1,5.0,2800.0,290.0
3260,Mahindra Bolero Power Plus ZLX,2016.0,700000.0,103000.0,1,1,1,0,16.5,1493.0,70.0,7.0,4000.0,114.0
3261,Maruti Wagon R LXI Minor,2010.0,194000.0,577414.0,3,1,1,2,18.9,1061.0,67.0,5.0,2800.0,290.0
3262,Maruti Alto LX,2006.0,120000.0,100000.0,3,1,1,2,19.7,796.0,46.3,5.0,3500.0,90.0
3263,Honda Amaze S AT i-Vtech,2015.0,415000.0,45000.0,3,1,0,0,15.5,1198.0,86.7,5.0,4000.0,115.0
3264,Honda Amaze S AT i-Vtech,2015.0,450000.0,45000.0,3,1,0,0,15.5,1198.0,86.7,5.0,3500.0,114.0
3265,Honda Brio S MT,2014.0,325000.0,40000.0,3,1,1,4,19.4,1198.0,86.8,5.0,2000.0,190.0
3266,Mahindra Bolero 2011-2019 Plus AC,2014.0,525000.0,200000.0,1,1,1,0,15.96,2523.0,62.1,9.0,2800.0,280.0
3267,Hyundai EON Magna Plus,2017.0,265000.0,100000.0,3,1,1,0,21.1,814.0,55.2,5.0,1500.0,180.0
3268,Maruti Omni 8 Seater BSII,2008.0,100000.0,120000.0,3,1,1,2,19.7,796.0,35.0,8.0,1500.0,180.0
3269,Tata Zest Quadrajet 1.3 XM,2015.0,400000.0,100000.0,1,1,1,0,23.0,1248.0,88.7,5.0,3500.0,69.0
3270,Hyundai i20 Magna Optional 1.4 CRDi,2013.0,345000.0,40000.0,1,1,1,0,21.9,1396.0,88.8,5.0,2500.0,250.0
3271,Mahindra Thar CRDe,2018.0,850000.0,15000.0,1,1,1,2,16.55,2498.0,105.0,6.0,2500.0,180.4
3272,Maruti Ignis 1.2 AMT Zeta BSIV,2018.0,620000.0,15000.0,3,1,0,0,20.89,1197.0,81.8,5.0,2000.0,160.0
3273,Maruti Baleno Alpha 1.2,2018.0,700000.0,10000.0,3,1,1,2,21.4,1197.0,83.1,5.0,3500.0,90.0
3274,Tata Indica Vista Quadrajet VX,2012.0,200000.0,90000.0,1,1,1,0,22.3,1248.0,74.0,5.0,2200.0,195.0
3275,Mahindra Bolero Power Plus LX,2017.0,660000.0,80000.0,1,1,1,0,16.5,1493.0,70.0,7.0,2600.0,102.0
3276,Mitsubishi Pajero Sport 4X4,2015.0,1700000.0,39000.0,1,1,1,0,13.5,2477.0,175.56,7.0,4600.0,145.0
3277,Tata Indica V2 DLE BSIII,2009.0,90000.0,60000.0,1,1,1,2,17.88,1396.0,52.8,5.0,2750.0,219.7
3278,Mahindra XUV500 W6 2WD,2015.0,1050000.0,28000.0,1,1,1,2,15.1,2179.0,140.0,7.0,4000.0,74.5
3279,Ford Figo Petrol EXI,2010.0,160000.0,90000.0,3,1,1,2,15.6,1196.0,70.0,5.0,3500.0,69.0
3280,Honda Civic 1.8 (E) MT,2006.0,150000.0,80000.0,3,1,1,4,13.5,1799.0,130.0,5.0,2800.0,330.0
3281,Maruti Zen Estilo LX BSIV,2010.0,200000.0,35000.0,3,1,1,0,19.0,998.0,67.1,5.0,4600.0,145.0
3282,Toyota Corolla Altis Diesel D4DG,2011.0,365000.0,185000.0,1,1,1,2,21.43,1364.0,87.2,5.0,2700.0,320.0
3283,Fiat Punto 1.2 Active,2009.0,140000.0,110000.0,3,1,1,2,15.7,1172.0,67.0,5.0,3400.0,200.05565999999996
3284,Fiat Avventura Power Up 1.3 Active,2016.0,360000.0,100000.0,1,1,1,0,20.5,1248.0,91.72,5.0,2800.0,330.0
3285,Hyundai Creta 1.6 SX,2018.0,1200000.0,27000.0,3,1,1,0,15.8,1591.0,121.3,5.0,3500.0,69.0
3286,Maruti Baleno Zeta Automatic,2018.0,740000.0,9000.0,3,1,0,0,21.4,1197.0,83.1,5.0,2500.0,135.0
3287,Maruti Ignis 1.2 AMT Zeta BSIV,2019.0,570000.0,19000.0,3,1,0,2,20.89,1197.0,81.8,5.0,3500.0,69.0
3288,Tata Indigo CR4,2013.0,250000.0,100000.0,1,1,1,0,23.57,1396.0,70.0,5.0,2200.0,200.0
3289,Maruti Wagon R AMT VXI,2017.0,430000.0,20000.0,3,1,0,0,20.51,998.0,67.0,5.0,4000.0,74.5
3290,Hyundai EON Era,2014.0,225000.0,35000.0,3,1,1,0,21.1,814.0,55.2,5.0,2200.0,195.0
3291,Hyundai i20 Sportz 1.4 CRDi,2014.0,440000.0,70000.0,1,1,1,2,22.54,1396.0,88.73,5.0,3000.0,98.0
3292,Maruti Vitara Brezza ZDi Plus Dual Tone,2016.0,800000.0,70000.0,1,1,1,0,24.3,1248.0,88.5,5.0,2750.0,219.7
3293,Hyundai Grand i10 CRDi Sportz,2015.0,450000.0,53000.0,1,1,1,0,24.0,1120.0,70.0,5.0,1750.0,200.0
3294,Maruti Swift Dzire VDI,2013.0,420000.0,105000.0,1,1,1,2,23.4,1248.0,74.0,5.0,3250.0,205.0
3295,Toyota Innova 2.5 EV PS 8 STR BSIV,2011.0,500000.0,121941.0,1,0,1,0,12.8,2494.0,102.0,8.0,2800.0,240.0
3296,Tata Tiago 1.2 Revotron XZ,2016.0,350000.0,15000.0,3,1,1,0,23.84,1199.0,84.0,5.0,4000.0,114.0
3297,Mahindra Xylo D2 BSIV,2014.0,280000.0,100000.0,1,1,1,0,14.0,2489.0,95.0,8.0,3500.0,69.0
3298,Renault Duster 85PS Diesel RxL Optional with Nav,2013.0,425000.0,152186.0,1,0,1,2,20.45,1461.0,83.8,5.0,2200.0,195.0
3299,Hyundai i10 Magna,2013.0,295000.0,82246.0,3,0,1,0,20.36,1197.0,78.9,5.0,2500.0,135.0
3300,Maruti Swift VXI Optional,2016.0,540000.0,20000.0,3,1,1,0,20.4,1197.0,81.8,5.0,4500.0,113.0
3301,Maruti Swift Dzire ZDI,2017.0,754000.0,40000.0,1,1,1,0,28.4,1248.0,74.02,5.0,1750.0,200.0
3302,Toyota Innova 2.5 GX 8 STR BSIV,2011.0,650000.0,89580.0,1,0,1,2,12.8,2494.0,102.0,8.0,2500.0,180.4
3303,Toyota Innova 2.5 VX 7 STR,2011.0,550000.0,250000.0,1,1,1,2,12.8,2494.0,102.0,7.0,4000.0,114.0
3304,Toyota Innova 2.5 V Diesel 7-seater,2011.0,550000.0,250000.0,1,1,1,2,12.8,2494.0,102.0,7.0,3400.0,146.0
3305,Ford Figo 1.2P Titanium MT,2019.0,675000.0,2789.0,3,0,1,0,18.16,1196.0,86.8,5.0,2800.0,330.0
3306,Ford Freestyle Titanium Plus Diesel,2018.0,700000.0,35278.0,1,0,1,0,23.8,1499.0,98.97,5.0,4000.0,114.0
3307,Ford Freestyle Titanium Diesel,2018.0,795000.0,2860.0,1,0,1,0,23.8,1499.0,98.97,5.0,4000.0,130.0
3308,Toyota Innova 2.5 VX 7 STR,2010.0,515000.0,200000.0,1,1,1,0,12.8,2494.0,102.0,7.0,4400.0,108.0
3309,Mahindra KUV 100 G80 K4 Plus,2018.0,450000.0,20000.0,3,1,1,0,18.15,1198.0,82.0,6.0,3000.0,101.0
3310,Toyota Etios VXD,2011.0,350000.0,100000.0,1,1,1,2,23.59,1364.0,67.1,5.0,4000.0,51.0
3311,Ford Figo Diesel Titanium,2011.0,250000.0,78562.0,1,0,1,0,20.0,1399.0,68.0,5.0,3500.0,90.0
3312,Hyundai Verna 1.6 SX,2011.0,450000.0,96000.0,1,1,1,1,22.32,1582.0,126.32,5.0,2700.0,320.0
3313,Maruti 800 EX BSII,2003.0,55599.0,36088.0,3,1,1,0,16.1,796.0,37.0,4.0,2000.0,190.0
3314,Hyundai i20 Sportz 1.4 CRDi,2014.0,420000.0,50000.0,1,1,1,0,22.54,1396.0,88.73,5.0,4000.0,140.0
3315,Maruti S-Cross 2017-2020 Alpha DDiS 200 SH,2018.0,750000.0,40000.0,1,1,1,0,25.1,1248.0,88.5,5.0,1500.0,180.0
3316,Datsun GO T Option,2020.0,450000.0,10000.0,3,1,1,0,19.02,1198.0,67.05,5.0,3000.0,101.0
3317,Maruti Swift Vdi BSIII,2008.0,175000.0,60000.0,1,1,1,2,17.8,1248.0,75.0,5.0,4386.0,72.0
3318,Hyundai i20 Active SX Petrol,2019.0,650000.0,10000.0,3,1,1,0,17.19,1197.0,81.86,5.0,2750.0,219.7
3319,Maruti Ertiga ZDI Plus,2018.0,1050000.0,10000.0,1,1,1,0,25.47,1248.0,88.5,7.0,2000.0,190.0
3320,Hyundai Verna 1.6 SX CRDi (O),2011.0,375000.0,35000.0,1,1,1,2,22.32,1582.0,126.32,5.0,4500.0,109.0
3321,Hyundai Santa Fe 2WD MT,2014.0,1100000.0,80000.0,1,1,1,0,14.74,2199.0,194.3,7.0,2750.0,259.8
3322,Mahindra XUV500 W11 BSIV,2019.0,1550000.0,28000.0,1,1,1,0,15.1,2179.0,152.87,7.0,2800.0,320.0
3323,Ford Figo Aspire 1.5 TDCi Sports Edition,2017.0,620000.0,35000.0,1,1,1,0,24.29,1498.0,99.0,5.0,2750.0,259.8
3324,Jeep Compass 2.0 Limited 4X4,2017.0,1511000.0,32000.0,1,1,1,0,16.3,1956.0,170.0,5.0,2750.0,219.66
3325,Maruti Wagon R LXI,2003.0,135000.0,40000.0,3,1,1,0,18.9,998.0,67.1,5.0,4200.0,113.0
3326,Renault KWID RXL,2019.0,320000.0,10000.0,3,1,1,0,25.17,799.0,53.3,5.0,4000.0,111.7
3327,Mahindra XUV500 W11 AT BSIV,2019.0,1650000.0,25000.0,1,1,0,2,15.1,2179.0,152.87,7.0,2000.0,190.0
3328,Maruti Alto K10 VXI,2016.0,320000.0,50000.0,3,1,1,0,23.95,998.0,67.05,5.0,2750.0,259.8
3329,Maruti Swift Dzire Zdi BSIV,2012.0,400000.0,129000.0,1,1,1,0,19.3,1248.0,73.9,5.0,4000.0,113.75
3330,Mahindra XUV500 AT W10 FWD,2015.0,900000.0,100000.0,1,1,0,2,16.0,2179.0,140.0,7.0,2000.0,190.0
3331,Maruti Alto 800 LXI,2018.0,310000.0,30000.0,3,1,1,0,24.7,796.0,47.3,5.0,2400.0,170.0
3332,Tata Nexon 1.2 Revotron XM,2018.0,595000.0,28000.0,3,1,1,2,17.0,1198.0,108.5,5.0,2750.0,160.0
3333,Mahindra Verito 1.6 G6 Executive BSIII,2013.0,350000.0,70000.0,3,1,1,0,13.87,1598.0,86.0,5.0,3500.0,90.0
3334,Tata Indica Vista TDI LX,2013.0,275000.0,110000.0,1,1,1,0,19.1,1405.0,70.0,5.0,2250.0,190.0
3335,Maruti Eeco 5 Seater AC BSIV,2019.0,420000.0,10000.0,3,1,1,0,15.37,1196.0,73.0,5.0,2750.0,259.9
3336,Maruti Swift Ldi BSIV,2007.0,250000.0,100000.0,1,1,1,2,17.8,1248.0,75.0,5.0,4000.0,114.7
3337,Hyundai Xcent 1.2 Kappa AT SX Option,2016.0,525000.0,60000.0,3,1,0,0,16.9,1197.0,82.0,5.0,4000.0,114.0
3338,Mahindra Scorpio LX 2.6 Turbo,2008.0,250000.0,110000.0,1,1,1,4,10.5,2609.0,120.0,7.0,1750.0,200.0
3339,Maruti Celerio VXI,2017.0,430000.0,10000.0,3,1,1,0,23.1,998.0,67.04,5.0,2250.0,248.0
3340,Maruti Baleno Zeta 1.2,2017.0,630000.0,35000.0,3,1,1,0,21.4,1197.0,83.1,5.0,3000.0,200.0
3341,Tata Tigor 1.2 Revotron XZ Option,2018.0,550000.0,23000.0,3,1,1,0,20.3,1199.0,84.0,5.0,2800.0,320.0
3342,Maruti Swift VDI,2019.0,630000.0,15000.0,1,1,1,2,28.4,1248.0,74.0,5.0,3500.0,124.6
3343,Mahindra TUV 300 Plus P4 BSIV,2018.0,850000.0,20000.0,1,1,1,0,18.49,2179.0,120.0,9.0,3000.0,96.1
3344,Mahindra Bolero SLX 2WD,2011.0,455000.0,90000.0,1,1,1,0,13.6,2523.0,63.0,7.0,2500.0,59.0
3345,Mahindra Bolero SLX 2WD,2011.0,445000.0,90000.0,1,1,1,0,13.6,2523.0,63.0,7.0,2000.0,160.0
3346,Hyundai i20 Sportz 1.4 CRDi,2013.0,370000.0,80000.0,1,1,1,0,21.9,1396.0,88.76,5.0,3000.0,200.0
3347,Hyundai Grand i10 Sportz,2016.0,500000.0,50000.0,3,1,1,0,18.9,1197.0,82.0,5.0,2000.0,190.0
3348,Tata Indica Vista TDI LX,2012.0,140000.0,185000.0,1,1,1,2,19.4,1405.0,70.0,5.0,2800.0,330.0
3349,Maruti Swift VXI,2019.0,550000.0,40000.0,3,1,1,0,21.21,1197.0,81.8,5.0,1750.0,200.0
3350,Renault KWID 1.0 RXT Optional,2017.0,300000.0,30000.0,3,1,1,0,23.01,999.0,67.0,5.0,3000.0,132.0
3351,Tata Indigo CS eLX BS IV,2011.0,150000.0,120000.0,1,1,1,0,23.03,1396.0,69.0,5.0,2000.0,190.0
3352,Maruti Wagon R VXI BS IV,2011.0,229999.0,500000.0,3,1,1,2,18.9,998.0,67.1,5.0,2000.0,190.0
3353,Mahindra Scorpio Intelli Hybrid S6 Plus,2017.0,880000.0,46000.0,1,1,1,0,15.4,2179.0,120.0,7.0,4000.0,74.5
3354,Toyota Fortuner 3.0 Diesel,2011.0,900000.0,120000.0,1,1,1,0,11.5,2982.0,171.0,7.0,3300.0,113.0
3355,Mahindra Scorpio S2 9 Seater,2015.0,720000.0,80000.0,1,1,1,0,15.4,2523.0,75.0,9.0,2750.0,219.7
3356,Hyundai i20 Magna 1.4 CRDi,2016.0,550000.0,90000.0,1,1,1,2,22.54,1396.0,88.73,5.0,2400.0,170.0
3357,Mahindra Scorpio S2 9 Seater,2015.0,720000.0,90000.0,1,1,1,0,15.4,2523.0,75.0,9.0,2000.0,190.0
3358,Maruti Swift VDI BSIV,2016.0,535000.0,70000.0,1,1,1,0,25.2,1248.0,74.0,5.0,2000.0,190.0
3359,Hyundai Xcent 1.1 CRDi Base,2015.0,320000.0,91000.0,1,1,1,4,24.4,1120.0,71.0,5.0,2500.0,250.0
3360,Hyundai i20 Sportz Option 1.4 CRDi,2015.0,500000.0,90000.0,1,1,1,0,22.54,1396.0,88.73,5.0,2000.0,190.0
3361,Maruti Ertiga VDI,2014.0,525000.0,110000.0,1,1,1,2,20.77,1248.0,88.76,7.0,4800.0,146.0
3362,Renault KWID 1.0 RXT BSIV,2019.0,220000.0,90000.0,3,1,1,0,23.01,999.0,67.0,5.0,4200.0,113.0
3363,Tata Tiago 1.2 Revotron XT,2018.0,350000.0,50000.0,3,1,1,0,23.84,1199.0,84.0,5.0,2000.0,190.0
3364,Mahindra TUV 300 mHAWK100 T8,2016.0,530000.0,60000.0,1,1,1,0,18.49,1493.0,100.0,7.0,3400.0,360.0
3365,Maruti Alto 800 LXI,2013.0,215000.0,35000.0,3,1,1,0,22.74,796.0,47.3,5.0,4000.0,112.0
3366,Volkswagen Vento Diesel Highline,2012.0,335000.0,100000.0,1,1,1,0,20.54,1598.0,103.6,5.0,2700.0,320.0
3367,Hyundai Xcent 1.1 CRDi Base,2015.0,320000.0,90000.0,1,1,1,2,24.4,1120.0,71.0,5.0,4000.0,114.7
3368,Ford Figo Diesel LXI,2011.0,135000.0,120000.0,1,1,1,2,20.0,1399.0,68.0,5.0,4000.0,114.7
3369,Maruti A-Star Vxi,2009.0,175000.0,95000.0,3,1,1,2,19.0,998.0,66.1,5.0,3500.0,90.0
3370,Mahindra Bolero 2011-2019 ZLX,2017.0,800000.0,35000.0,1,1,1,0,15.96,2523.0,62.1,7.0,4500.0,103.0
3371,Tata Indica GLS BS IV,2007.0,78000.0,38000.0,3,1,1,2,15.3,1193.0,65.3,5.0,2000.0,180.0
3372,Honda City i VTEC VX,2014.0,565000.0,56000.0,3,1,1,2,17.4,1497.0,117.3,5.0,3000.0,200.0
3373,Hyundai i20 2015-2017 Sportz 1.4 CRDi,2017.0,575000.0,50000.0,1,1,1,0,22.54,1396.0,88.73,5.0,2700.0,320.0
3374,Hyundai EON Era Plus,2014.0,170000.0,70000.0,3,1,1,2,21.1,814.0,55.2,5.0,4500.0,99.04
3375,Maruti Alto 800 VXI,2014.0,250999.0,30000.0,3,1,1,0,22.74,796.0,47.3,5.0,2000.0,190.0
3376,Mahindra XUV500 W10 2WD,2015.0,950000.0,188000.0,1,1,1,0,16.0,2179.0,140.0,7.0,2200.0,195.0
3377,Honda City i VTEC E,2014.0,650000.0,60000.0,3,1,1,0,17.8,1497.0,117.3,5.0,1750.0,200.0
3378,Tata Safari Storme EX,2013.0,550000.0,133000.0,1,1,1,0,14.0,2179.0,138.1,7.0,1750.0,200.0
3379,Toyota Innova 2.5 E Diesel PS 7-Seater,2010.0,650000.0,160000.0,1,1,1,0,12.8,2494.0,102.0,7.0,1750.0,150.0
3380,Mahindra XUV500 W8 4WD,2013.0,800000.0,150000.0,1,1,1,2,15.1,2179.0,140.0,7.0,2200.0,195.0
3381,Maruti Alto 800 VXI,2020.0,250999.0,30000.0,3,1,1,0,22.05,796.0,47.3,5.0,2400.0,170.0
3382,Maruti Alto 800 LXI,2013.0,170000.0,60000.0,3,1,1,2,22.74,796.0,47.3,5.0,3000.0,200.0
3383,Tata Indigo CS LE (TDI) BS-III,2013.0,250000.0,30000.0,1,1,1,0,19.09,1396.0,69.0,5.0,3500.0,90.0
3384,Chevrolet Enjoy Petrol LS 7 Seater,2014.0,312000.0,80000.0,3,1,1,0,13.7,1399.0,98.82,7.0,2000.0,190.0
3385,Maruti Alto 800 LXI,2014.0,250000.0,20000.0,3,1,1,0,22.74,796.0,47.3,5.0,1750.0,190.0
3386,Hyundai EON Magna Plus,2013.0,200000.0,80000.0,3,1,1,0,21.1,814.0,55.2,5.0,3500.0,84.0
